Date,Store_ID,Store_Location,Region,SKU,SKU_Category,SKU_SubCategory,Brand,Unit_Price,Discount,Promo_Flag,Stock_On_Hand,Supplier_ID,Supplier_Rating,Weather,DayOfWeek,Holiday_Flag,Footfall,Basket_Size,Avg_Customer_Age,Loyalty_Segment,Staff_Count,Competitor_Price,Web_Orders,Mobile_Orders,Units_Sold,Sales_Revenue
05/09/2024,ALN04,Sharjah,Central,1017,Bakery,SubC,BrandA,4.98,0.15,0,67,SUP02,3.18,Sunny,3,0,127,3.2,37.9,Silver,16,25,96,10,254,1075.18
06/09/2024,AUH02,Al Ain,Central,1072,Beverages,SubB,BrandC,23.79,0.15,0,102,SUP01,3.25,Hot,4,0,1119,2.72,46.8,Gold,10,28.98,70,58,318,6430.44
07/09/2024,ALN04,Al Ain,North,1028,Bakery,SubC,BrandC,5.74,0.2,0,181,SUP04,4.65,Hot,5,0,522,6.26,24.2,Silver,7,44.77,22,54,276,1267.39
08/09/2024,ALN04,Dubai,West,1076,Snacks,SubA,BrandA,19.07,0.05,0,15,SUP01,4.73,Hot,6,0,590,1.12,29.2,Bronze,18,44.83,69,26,270,4891.45
09/09/2024,ALN04,Sharjah,South,1058,Bakery,SubB,BrandD,37.74,0.15,0,117,SUP02,3.89,Sunny,0,0,259,2.88,37.3,Bronze,22,38.85,78,66,228,7314.01
10/09/2024,DXB01,Abu Dhabi,South,1046,Personal Care,SubB,BrandD,38.21,0.2,0,112,SUP01,4.43,Hot,1,0,944,3.63,41.9,Gold,22,4.56,78,59,215,6572.12
11/09/2024,ALN04,Dubai,North,1016,Produce,SubA,BrandD,11.09,0.15,0,59,SUP04,4.74,Cool,2,0,117,7.18,33.2,Bronze,23,42.98,39,1,265,2498.02
12/09/2024,AUH02,Sharjah,Central,1095,Snacks,SubB,BrandC,25.72,0.15,0,127,SUP04,3.09,Hot,3,0,771,7.65,31.8,Silver,14,28.27,97,67,271,5924.6
13/09/2024,ALN04,Dubai,North,1021,Personal Care,SubA,BrandB,20.01,0.15,0,119,SUP04,4.15,Rainy,4,0,331,6.02,23.4,Bronze,11,36.4,13,17,249,4235.12
14/09/2024,ALN04,Abu Dhabi,North,1067,Personal Care,SubB,BrandB,35.28,0.1,0,97,SUP02,4.71,Rainy,5,0,523,4.45,23.1,Bronze,8,19.39,28,19,177,5620.1
15/09/2024,AUH02,Abu Dhabi,North,1068,Personal Care,SubA,BrandB,12.31,0.05,1,29,SUP02,3.8,Cool,6,0,1003,5.48,31.2,Bronze,13,15.61,15,62,327,3824.1
16/09/2024,ALN04,Sharjah,Central,1036,Beverages,SubB,BrandB,2.14,0.2,0,23,SUP04,3.6,Hot,0,0,854,3.9,39.5,Bronze,8,21.81,92,71,302,517.02
17/09/2024,AUH02,Abu Dhabi,West,1048,Personal Care,SubC,BrandB,8.18,0.2,1,142,SUP04,4.59,Rainy,1,0,936,3.09,40.4,Silver,6,8.14,86,1,285,1865.04
18/09/2024,ALN04,Dubai,North,1012,Beverages,SubC,BrandC,15.28,0.05,1,178,SUP02,3.67,Hot,2,0,993,7.65,38.3,Bronze,18,17.23,9,41,329,4775.76
19/09/2024,AUH02,Abu Dhabi,Central,1033,Personal Care,SubC,BrandC,14,0.05,1,49,SUP02,3.01,Rainy,3,0,338,1.81,35.5,Gold,10,38.85,46,27,319,4242.7
20/09/2024,ALN04,Dubai,West,1085,Dairy,SubB,BrandB,32.07,0.05,0,43,SUP02,4.92,Sunny,4,0,248,3.42,30.3,Silver,21,3.44,3,28,181,5514.44
21/09/2024,ALN04,Dubai,North,1052,Snacks,SubB,BrandC,27.86,0.05,1,133,SUP03,4.18,Sunny,5,0,722,7.29,35.2,Silver,21,8.32,11,68,252,6669.68
22/09/2024,DXB01,Abu Dhabi,South,1086,Dairy,SubC,BrandC,13.38,0,1,54,SUP02,4.64,Cool,6,1,116,6.06,26.6,Bronze,17,7.21,41,27,223,2983.74
23/09/2024,DXB01,Sharjah,West,1050,Personal Care,SubC,BrandB,19.39,0.2,0,89,SUP04,4.65,Cool,0,0,1013,1.2,25.8,Silver,18,19.21,97,59,254,3940.05
24/09/2024,ALN04,Al Ain,North,1002,Snacks,SubA,BrandD,5.63,0,0,80,SUP03,3.13,Hot,1,0,325,1.16,31.9,Bronze,9,44.87,3,4,257,1446.91
25/09/2024,ALN04,Abu Dhabi,West,1041,Snacks,SubA,BrandC,36.13,0.15,0,164,SUP02,3.34,Cool,2,1,751,4.62,54.8,Platinum,14,9.29,83,14,217,6664.18
26/09/2024,SHJ03,Dubai,West,1097,Produce,SubA,BrandD,37.55,0.15,0,87,SUP04,3.62,Hot,3,0,359,4.39,32.8,Silver,21,8.08,91,72,191,6096.24
27/09/2024,AUH02,Dubai,West,1031,Dairy,SubC,BrandC,39.23,0.2,0,87,SUP01,3.64,Sunny,4,0,773,4.1,52.9,Bronze,6,41.33,91,31,273,8567.83
28/09/2024,SHJ03,Abu Dhabi,West,1050,Produce,SubC,BrandC,35.01,0.15,0,181,SUP03,4.32,Sunny,5,0,273,3.12,34.9,Silver,10,39.9,5,51,226,6725.42
29/09/2024,DXB01,Sharjah,West,1084,Snacks,SubC,BrandB,8.61,0.05,0,42,SUP04,4.25,Rainy,6,0,304,7.91,36.5,Bronze,10,3.19,13,36,185,1513.21
30/09/2024,DXB01,Sharjah,West,1045,Beverages,SubA,BrandC,3.76,0,0,42,SUP01,3.99,Hot,0,0,514,2.9,48.3,Bronze,24,34.27,34,14,286,1075.36
01/10/2024,DXB01,Dubai,North,1020,Snacks,SubB,BrandA,24.02,0.05,0,53,SUP04,3.42,Sunny,1,0,891,4.43,25.1,Gold,14,30.12,46,40,270,6161.13
02/10/2024,DXB01,Dubai,South,1043,Produce,SubC,BrandA,36.68,0.15,0,29,SUP02,3.76,Sunny,2,0,1188,3.83,28,Bronze,13,34.97,57,3,270,8418.06
03/10/2024,ALN04,Sharjah,Central,1010,Dairy,SubB,BrandB,8.74,0,1,120,SUP02,4.09,Hot,3,0,617,2.19,54.1,Silver,24,23.16,64,52,313,2735.62
04/10/2024,DXB01,Al Ain,West,1067,Personal Care,SubB,BrandD,2.27,0.05,0,173,SUP01,3.94,Rainy,4,0,1190,2.42,38.7,Platinum,23,44.63,18,26,312,672.83
05/10/2024,ALN04,Abu Dhabi,Central,1000,Personal Care,SubB,BrandD,32.61,0.2,0,16,SUP02,3.25,Rainy,5,0,1078,7.43,23.5,Bronze,20,3.69,56,20,211,5504.57
06/10/2024,ALN04,Dubai,North,1091,Dairy,SubA,BrandD,4.92,0.05,0,169,SUP04,4.3,Rainy,6,1,1109,7.01,23.6,Bronze,9,11.92,64,59,345,1612.53
07/10/2024,DXB01,Dubai,West,1062,Personal Care,SubB,BrandA,17.72,0.15,0,176,SUP01,3.15,Rainy,0,0,689,2.39,51.9,Bronze,20,18.93,12,63,266,4006.49
08/10/2024,DXB01,Sharjah,South,1023,Personal Care,SubC,BrandD,27.8,0,0,33,SUP04,3.76,Sunny,1,0,166,7.13,50.8,Bronze,18,21.23,7,70,172,4781.6
09/10/2024,AUH02,Abu Dhabi,Central,1098,Produce,SubA,BrandD,11,0.2,1,79,SUP04,4.42,Hot,2,0,783,2.46,37.1,Bronze,23,41.6,17,46,347,3053.6
10/10/2024,SHJ03,Sharjah,West,1012,Dairy,SubC,BrandB,5.19,0,0,121,SUP04,3.04,Hot,3,0,162,5.39,27.4,Gold,10,25.99,34,53,228,1183.32
11/10/2024,DXB01,Abu Dhabi,North,1097,Bakery,SubC,BrandD,31.26,0.2,1,113,SUP02,4.14,Sunny,4,0,913,1.57,49.4,Gold,23,3.75,86,30,264,6602.11
12/10/2024,AUH02,Abu Dhabi,South,1010,Beverages,SubA,BrandA,25.95,0,0,63,SUP02,3.67,Sunny,5,0,502,7.16,32.7,Silver,13,19.42,25,16,194,5034.3
13/10/2024,AUH02,Abu Dhabi,Central,1099,Beverages,SubC,BrandA,39.56,0.15,0,47,SUP04,3.02,Sunny,6,0,291,1.36,35.8,Bronze,6,19.79,37,49,197,6624.32
14/10/2024,SHJ03,Dubai,Central,1050,Personal Care,SubC,BrandA,15.08,0.2,0,83,SUP03,3.38,Cool,0,0,170,4.88,44.5,Gold,24,43.51,83,6,258,3112.51
15/10/2024,ALN04,Al Ain,West,1016,Beverages,SubA,BrandB,4.35,0.1,1,89,SUP04,4.88,Hot,1,0,977,6.46,33.7,Silver,22,27.69,65,27,349,1366.33
16/10/2024,DXB01,Sharjah,South,1098,Dairy,SubC,BrandB,29.91,0,0,41,SUP04,4.04,Hot,2,0,840,1.82,42.7,Bronze,7,29.26,25,9,249,7447.59
17/10/2024,SHJ03,Al Ain,South,1081,Dairy,SubB,BrandC,21.83,0,0,54,SUP01,4.99,Hot,3,0,1045,3.83,51.2,Bronze,24,32.61,56,26,314,6854.62
18/10/2024,DXB01,Sharjah,South,1085,Snacks,SubC,BrandD,10.1,0.05,1,70,SUP04,4.05,Rainy,4,0,1186,1.29,48.3,Bronze,21,35.07,99,12,356,3415.82
19/10/2024,AUH02,Abu Dhabi,South,1023,Snacks,SubB,BrandB,31.71,0.2,0,62,SUP02,4.09,Sunny,5,0,344,5.78,34.6,Gold,23,29.23,24,65,230,5834.64
20/10/2024,AUH02,Dubai,North,1018,Beverages,SubC,BrandA,9.74,0.1,0,137,SUP01,3.78,Sunny,6,0,618,3.15,31.5,Silver,7,12.05,29,59,256,2244.1
21/10/2024,ALN04,Al Ain,South,1036,Bakery,SubA,BrandA,11.91,0.15,1,188,SUP03,3.62,Sunny,0,0,492,4.92,31.4,Silver,11,39.56,81,42,336,3401.5
22/10/2024,AUH02,Dubai,Central,1084,Snacks,SubA,BrandB,5.52,0.05,0,85,SUP01,3.5,Cool,1,1,871,7.53,33.5,Silver,12,33.43,6,68,287,1505.03
23/10/2024,AUH02,Sharjah,Central,1007,Snacks,SubC,BrandB,17.18,0.1,0,193,SUP03,3.69,Hot,2,0,1010,3.14,38.3,Silver,11,33.85,26,62,310,4793.22
24/10/2024,SHJ03,Dubai,North,1027,Dairy,SubA,BrandB,17.92,0.2,0,36,SUP01,3.92,Sunny,3,1,283,1.34,35.7,Bronze,11,44.85,10,69,287,4114.43
25/10/2024,DXB01,Dubai,Central,1004,Bakery,SubC,BrandC,21.55,0.1,0,175,SUP01,3.38,Cool,4,0,346,5.73,26.4,Silver,14,36.47,7,64,264,5120.28
26/10/2024,DXB01,Al Ain,Central,1016,Personal Care,SubA,BrandA,28.94,0,0,71,SUP03,3.45,Sunny,5,0,423,6.51,27.4,Gold,13,37.62,10,66,265,7669.1
27/10/2024,SHJ03,Abu Dhabi,South,1035,Beverages,SubB,BrandC,36.43,0,0,27,SUP02,3.54,Rainy,6,1,259,7.71,33.3,Bronze,14,42.9,87,53,262,9544.66
28/10/2024,ALN04,Dubai,Central,1018,Snacks,SubC,BrandC,7.23,0.05,0,136,SUP02,3.9,Hot,0,0,805,2.1,40.5,Platinum,17,8.33,29,35,295,2026.21
29/10/2024,DXB01,Abu Dhabi,North,1063,Bakery,SubB,BrandD,4.07,0.2,0,118,SUP02,4.31,Cool,1,0,721,3.74,41.6,Bronze,23,23.3,93,70,295,960.52
30/10/2024,AUH02,Sharjah,South,1090,Bakery,SubB,BrandA,2.7,0.2,1,112,SUP01,4.71,Sunny,2,0,1024,6.91,38,Bronze,11,26.88,14,14,362,781.92
31/10/2024,DXB01,Dubai,West,1097,Beverages,SubC,BrandA,7.46,0.1,1,86,SUP04,3.57,Hot,3,0,165,6.65,46.4,Silver,9,16.02,55,74,308,2067.91
01/11/2024,AUH02,Al Ain,South,1010,Bakery,SubB,BrandB,27,0.05,0,126,SUP01,3.37,Cool,4,0,1029,5.37,46.3,Gold,12,38.06,34,17,305,7823.25
02/11/2024,ALN04,Sharjah,North,1053,Bakery,SubC,BrandB,29.64,0.2,0,113,SUP04,3.76,Hot,5,0,353,2.89,36.1,Silver,23,34.74,38,3,227,5382.62
03/11/2024,SHJ03,Sharjah,South,1044,Bakery,SubB,BrandD,31.89,0,1,167,SUP04,4.79,Hot,6,0,382,2.99,26.1,Silver,10,32.94,23,10,287,9152.43
04/11/2024,DXB01,Al Ain,South,1046,Snacks,SubC,BrandC,11.26,0.1,0,58,SUP02,3.02,Rainy,0,0,1183,1.87,39.5,Silver,23,44.88,7,5,320,3242.88
05/11/2024,SHJ03,Dubai,North,1011,Beverages,SubC,BrandB,13.62,0.15,0,178,SUP04,4.36,Hot,1,0,217,7.45,34.6,Silver,15,13.01,42,50,235,2720.6
06/11/2024,DXB01,Dubai,South,1020,Bakery,SubA,BrandB,20.36,0,1,125,SUP01,3.95,Cool,2,0,522,2.21,26.6,Bronze,13,33.57,41,57,347,7064.92
07/11/2024,AUH02,Sharjah,North,1010,Bakery,SubC,BrandA,4.4,0.05,1,150,SUP01,3.32,Hot,3,0,655,5.01,54.4,Bronze,6,25.62,83,59,302,1262.36
08/11/2024,SHJ03,Dubai,North,1091,Snacks,SubC,BrandA,25.22,0.2,0,171,SUP02,3.64,Cool,4,0,135,5.09,34.2,Bronze,20,15.32,40,17,173,3490.45
09/11/2024,DXB01,Abu Dhabi,West,1004,Beverages,SubB,BrandB,39.38,0,0,109,SUP03,3.45,Hot,5,0,630,3.59,42.7,Bronze,8,8.74,46,66,222,8742.36
10/11/2024,AUH02,Al Ain,Central,1080,Dairy,SubC,BrandA,15.71,0.15,0,134,SUP01,4.76,Sunny,6,0,190,3.47,38.2,Bronze,20,40.5,25,16,230,3071.3
11/11/2024,SHJ03,Abu Dhabi,Central,1055,Snacks,SubA,BrandD,30.61,0.15,0,34,SUP04,3.96,Rainy,0,0,197,5.68,26.7,Silver,19,27.52,51,33,210,5463.88
12/11/2024,SHJ03,Dubai,South,1019,Beverages,SubB,BrandB,21,0.05,0,137,SUP01,4.13,Sunny,1,1,630,3.72,23.8,Silver,6,37.44,87,29,322,6423.9
13/11/2024,DXB01,Sharjah,South,1040,Bakery,SubB,BrandA,6.86,0,0,109,SUP01,4.19,Rainy,2,0,637,2.79,42.7,Bronze,13,25.36,21,18,288,1975.68
14/11/2024,DXB01,Al Ain,West,1045,Beverages,SubA,BrandD,24.13,0.1,0,155,SUP01,4.28,Cool,3,0,1151,3.79,30.2,Bronze,12,11.3,4,8,243,5277.23
15/11/2024,DXB01,Dubai,West,1011,Beverages,SubB,BrandA,13.4,0,1,14,SUP03,3.99,Rainy,4,0,179,6.65,30,Bronze,14,16.38,14,39,290,3886
16/11/2024,AUH02,Dubai,West,1069,Personal Care,SubB,BrandA,3.31,0.15,1,28,SUP04,3.04,Hot,5,0,662,7.77,53.6,Bronze,23,18.28,35,43,318,894.69
17/11/2024,DXB01,Sharjah,North,1016,Beverages,SubB,BrandA,26.13,0.05,0,179,SUP02,3.67,Hot,6,0,713,5.45,37.2,Bronze,17,43.83,62,58,308,7645.64
18/11/2024,SHJ03,Sharjah,West,1018,Dairy,SubB,BrandB,34.64,0.05,1,27,SUP01,3.37,Sunny,0,0,275,6.47,23,Silver,13,2.04,92,24,223,7338.48
19/11/2024,SHJ03,Abu Dhabi,West,1025,Beverages,SubA,BrandC,15.1,0.1,1,130,SUP04,4.36,Rainy,1,0,621,4.73,33.2,Bronze,13,44.38,78,70,359,4878.81
20/11/2024,DXB01,Al Ain,South,1047,Dairy,SubA,BrandA,16.83,0.05,0,41,SUP04,3.11,Cool,2,0,522,5.37,41.3,Silver,11,44.16,90,52,269,4300.91
21/11/2024,DXB01,Al Ain,West,1051,Bakery,SubB,BrandD,35.86,0.05,0,158,SUP02,4.13,Cool,3,0,675,7.92,32.8,Silver,8,44.83,48,47,312,10628.9
22/11/2024,ALN04,Sharjah,North,1095,Dairy,SubB,BrandB,32.92,0.05,0,19,SUP01,3.42,Hot,4,0,630,4.07,22.9,Bronze,7,22.39,54,70,188,5879.51
23/11/2024,SHJ03,Abu Dhabi,North,1069,Bakery,SubA,BrandB,29.17,0.05,0,46,SUP03,4.9,Cool,5,0,431,1.46,36.7,Bronze,19,43.44,71,52,273,7565.24
24/11/2024,AUH02,Al Ain,South,1054,Bakery,SubA,BrandD,11.45,0.05,0,186,SUP04,3.67,Hot,6,0,752,7.7,25.5,Bronze,13,18.89,59,48,273,2969.56
25/11/2024,ALN04,Sharjah,West,1099,Dairy,SubA,BrandA,36.59,0.15,0,95,SUP02,3.65,Hot,0,0,839,6.55,42.4,Bronze,11,2.94,56,42,235,7308.85
26/11/2024,DXB01,Dubai,West,1074,Snacks,SubB,BrandC,7.87,0,0,22,SUP03,4.85,Hot,1,0,610,3.79,42.4,Bronze,9,11.49,28,18,254,1998.98
27/11/2024,DXB01,Al Ain,North,1032,Produce,SubB,BrandA,25.82,0.2,0,192,SUP04,3.83,Sunny,2,0,141,7.88,23.2,Gold,10,42.64,18,65,276,5701.06
28/11/2024,SHJ03,Abu Dhabi,West,1061,Beverages,SubC,BrandD,3.09,0.05,1,154,SUP01,4.93,Sunny,3,0,984,3.42,31.6,Bronze,18,2.39,94,33,290,851.29
29/11/2024,DXB01,Abu Dhabi,West,1087,Personal Care,SubA,BrandB,26.46,0.2,0,18,SUP04,3.05,Hot,4,0,180,3.6,35.7,Platinum,14,25.39,72,72,210,4445.28
30/11/2024,AUH02,Abu Dhabi,West,1022,Produce,SubB,BrandC,12.53,0.2,0,97,SUP03,3.61,Hot,5,0,501,5.27,40.2,Bronze,18,5.07,9,53,239,2395.74
01/12/2024,SHJ03,Dubai,Central,1014,Beverages,SubA,BrandB,19.09,0.15,0,181,SUP03,4.33,Hot,6,0,206,2.92,31.8,Gold,14,14.17,9,0,191,3099.26
02/12/2024,DXB01,Al Ain,South,1026,Beverages,SubB,BrandD,15.12,0.05,0,55,SUP01,4.78,Cool,0,0,605,5.89,31.5,Silver,21,5.61,96,54,228,3274.99
03/12/2024,SHJ03,Al Ain,Central,1074,Bakery,SubA,BrandA,8.56,0.2,1,145,SUP01,3.51,Hot,1,0,819,2.07,54.4,Bronze,17,38.93,88,14,370,2533.76
04/12/2024,DXB01,Dubai,South,1063,Beverages,SubB,BrandC,25.64,0.05,0,128,SUP02,4.86,Hot,2,0,356,1.76,23.4,Bronze,7,27.33,56,14,222,5407.48
05/12/2024,DXB01,Al Ain,North,1080,Personal Care,SubC,BrandB,35.52,0.1,0,174,SUP01,4.19,Rainy,3,0,1053,4.74,54.6,Silver,24,40.77,53,22,309,9878.11
06/12/2024,DXB01,Dubai,West,1050,Beverages,SubC,BrandB,38.45,0.1,1,28,SUP02,4.6,Rainy,4,0,1032,4.89,23.6,Gold,21,31.54,55,65,313,10831.36
07/12/2024,AUH02,Dubai,South,1052,Dairy,SubA,BrandB,9.31,0.1,0,183,SUP03,3.79,Rainy,5,0,1171,1.75,31.5,Bronze,18,43.75,67,45,329,2756.69
08/12/2024,AUH02,Dubai,Central,1077,Produce,SubB,BrandA,29.26,0.2,0,103,SUP03,3.42,Rainy,6,0,996,7.75,38.3,Bronze,10,23.83,68,8,248,5805.18
09/12/2024,SHJ03,Abu Dhabi,West,1090,Dairy,SubB,BrandC,27.24,0.1,0,35,SUP04,4.82,Hot,0,0,118,5.01,26.7,Bronze,11,29.39,86,65,234,5736.74
10/12/2024,DXB01,Al Ain,North,1081,Personal Care,SubA,BrandA,15.05,0.15,1,55,SUP04,4.87,Rainy,1,0,1169,2.06,26.4,Bronze,22,26.7,54,65,384,4912.32
11/12/2024,DXB01,Dubai,South,1091,Beverages,SubB,BrandA,2.73,0.15,0,127,SUP02,4,Cool,2,0,550,3.18,30.5,Gold,22,22.72,68,17,271,628.86
12/12/2024,AUH02,Al Ain,South,1050,Personal Care,SubA,BrandA,28.21,0.2,0,55,SUP01,3.01,Cool,3,0,997,6.6,54.1,Silver,22,38.35,71,16,322,7266.9
13/12/2024,DXB01,Abu Dhabi,South,1046,Bakery,SubB,BrandD,37.93,0.05,0,23,SUP01,3.22,Rainy,4,1,1179,4.66,34.5,Bronze,8,29.64,80,71,271,9765.08
14/12/2024,AUH02,Dubai,West,1003,Dairy,SubA,BrandD,26.02,0,0,94,SUP04,4.15,Sunny,5,0,840,2.32,40.7,Bronze,18,36.42,0,33,313,8144.26
15/12/2024,DXB01,Sharjah,Central,1006,Dairy,SubB,BrandD,18.54,0.05,1,72,SUP03,3.05,Cool,6,0,181,1.72,45.2,Bronze,17,35.77,11,68,284,5002.09
16/12/2024,SHJ03,Abu Dhabi,Central,1034,Snacks,SubA,BrandC,21.96,0.05,0,81,SUP02,3.79,Cool,0,0,836,4.02,46.5,Gold,11,10.05,34,63,235,4902.57
17/12/2024,DXB01,Sharjah,South,1047,Beverages,SubB,BrandA,9.59,0.05,0,12,SUP03,3.61,Rainy,1,0,178,3.36,44.7,Gold,18,29.89,77,43,245,2232.07
18/12/2024,DXB01,Al Ain,North,1072,Bakery,SubC,BrandA,30.52,0.05,0,37,SUP03,4.43,Rainy,2,0,382,5.59,33.1,Bronze,19,10.42,81,28,210,6088.74
19/12/2024,ALN04,Al Ain,North,1071,Dairy,SubB,BrandD,30.36,0,1,134,SUP01,3.11,Hot,3,0,1096,7.48,25.7,Bronze,12,27,73,61,334,10140.24
20/12/2024,AUH02,Abu Dhabi,Central,1044,Dairy,SubA,BrandA,7.53,0.1,0,166,SUP02,3.98,Cool,4,0,259,2.73,31.3,Gold,10,31.07,78,15,247,1673.92
21/12/2024,DXB01,Al Ain,North,1080,Bakery,SubC,BrandA,35.36,0.05,1,96,SUP03,4.16,Rainy,5,0,987,6.99,28.9,Bronze,19,44.88,32,51,397,13336.02
22/12/2024,DXB01,Sharjah,Central,1080,Personal Care,SubB,BrandB,12.23,0.15,1,155,SUP04,4.23,Rainy,6,0,567,7.44,26.5,Bronze,23,3.12,82,1,250,2598.88
23/12/2024,ALN04,Dubai,South,1096,Personal Care,SubC,BrandA,39.33,0.2,0,172,SUP04,3.81,Hot,0,0,952,7.31,22.8,Bronze,9,5.74,97,60,256,8054.78
24/12/2024,ALN04,Dubai,Central,1095,Beverages,SubB,BrandB,16.55,0.2,0,86,SUP01,3.61,Cool,1,0,561,7.66,52.9,Bronze,6,5.13,24,3,227,3005.48
25/12/2024,AUH02,Dubai,Central,1071,Snacks,SubC,BrandA,8.76,0.15,0,85,SUP04,4.36,Rainy,2,0,953,6.89,52.4,Bronze,12,19.01,15,51,306,2278.48
26/12/2024,ALN04,Abu Dhabi,South,1018,Dairy,SubA,BrandC,15.37,0.05,1,184,SUP04,4.7,Hot,3,0,216,5.15,23.7,Platinum,18,37.29,7,40,316,4614.07
27/12/2024,SHJ03,Al Ain,North,1062,Snacks,SubB,BrandD,18.73,0,0,123,SUP03,4.39,Rainy,4,0,463,3.87,27.7,Silver,9,38.26,34,51,318,5956.14
28/12/2024,ALN04,Sharjah,Central,1037,Personal Care,SubB,BrandB,4.63,0.1,0,142,SUP04,4.86,Sunny,5,0,565,4.44,26.6,Bronze,18,33.64,84,30,283,1179.26
29/12/2024,SHJ03,Al Ain,Central,1066,Personal Care,SubA,BrandD,23.97,0.2,1,84,SUP04,4.43,Sunny,6,1,283,7.11,31.3,Bronze,9,40.55,82,25,372,7133.47
30/12/2024,AUH02,Al Ain,South,1058,Produce,SubC,BrandB,24.71,0.1,0,68,SUP03,4.53,Rainy,0,0,759,3.11,28.7,Silver,8,15.75,45,26,222,4937.06
31/12/2024,AUH02,Al Ain,North,1068,Beverages,SubA,BrandB,30.08,0,0,68,SUP01,3.34,Cool,1,0,174,2.11,53.2,Bronze,13,5.61,10,50,174,5233.92
01/01/2025,AUH02,Dubai,Central,1012,Produce,SubA,BrandB,3.11,0.2,0,56,SUP01,3.84,Sunny,2,0,925,1.99,24.8,Bronze,13,4.31,60,47,290,721.52
02/01/2025,AUH02,Sharjah,South,1046,Produce,SubC,BrandC,22.57,0.1,0,104,SUP02,3.97,Hot,3,0,602,6.79,29,Bronze,22,38.61,43,10,340,6906.42
03/01/2025,AUH02,Sharjah,Central,1060,Produce,SubA,BrandA,4.01,0,1,150,SUP04,3.51,Rainy,4,0,894,6.33,24.7,Silver,20,33.35,10,7,392,1571.92
04/01/2025,SHJ03,Al Ain,West,1030,Beverages,SubB,BrandB,28.64,0.1,0,87,SUP03,4.06,Hot,5,0,686,4.48,54.4,Bronze,9,31.98,10,11,268,6907.97
05/01/2025,SHJ03,Dubai,South,1079,Beverages,SubB,BrandC,4.12,0.05,0,122,SUP02,3.58,Sunny,6,0,755,2.92,52.3,Bronze,11,16.47,21,44,322,1260.31
06/01/2025,AUH02,Dubai,North,1095,Bakery,SubB,BrandB,36.65,0,1,118,SUP01,4.38,Cool,0,0,799,5.74,45.6,Bronze,11,18.21,84,33,241,8832.65
07/01/2025,ALN04,Sharjah,North,1021,Snacks,SubA,BrandA,28.68,0.1,0,115,SUP01,3.94,Hot,1,0,734,1.27,36.1,Bronze,15,43.19,90,71,284,7330.61
08/01/2025,DXB01,Dubai,North,1092,Snacks,SubB,BrandB,21.28,0.05,1,98,SUP03,3.92,Sunny,2,0,943,4.98,28.3,Platinum,9,4.56,81,46,282,5700.91
09/01/2025,AUH02,Dubai,North,1085,Bakery,SubB,BrandC,18.78,0.05,1,42,SUP02,4.97,Sunny,3,0,934,3.79,29.3,Silver,14,35.23,61,20,397,7082.88
10/01/2025,ALN04,Dubai,Central,1042,Bakery,SubB,BrandA,6.97,0,0,106,SUP02,3.78,Sunny,4,0,863,7.85,36.6,Bronze,21,15.18,47,40,344,2397.68
11/01/2025,DXB01,Abu Dhabi,Central,1066,Personal Care,SubB,BrandC,13.06,0.15,0,199,SUP03,3.72,Hot,5,0,457,4.55,47.4,Bronze,12,3.49,93,74,219,2431.12
12/01/2025,AUH02,Al Ain,North,1053,Produce,SubB,BrandA,35.02,0.2,0,88,SUP03,3.64,Sunny,6,0,791,4.87,30.7,Silver,19,33.88,62,21,275,7704.4
13/01/2025,AUH02,Sharjah,North,1009,Bakery,SubB,BrandA,36.37,0,0,25,SUP02,4.79,Rainy,0,0,721,5.99,32.3,Bronze,11,16.1,50,20,225,8183.25
14/01/2025,SHJ03,Sharjah,North,1041,Dairy,SubA,BrandD,2.03,0.05,0,53,SUP01,3.99,Sunny,1,0,581,4.39,41.8,Gold,6,33,44,27,319,615.19
15/01/2025,DXB01,Abu Dhabi,Central,1063,Snacks,SubB,BrandD,24.58,0.05,0,195,SUP04,4.2,Rainy,2,0,1079,2.57,29.8,Silver,23,32.37,32,66,318,7425.62
16/01/2025,DXB01,Al Ain,North,1020,Bakery,SubB,BrandD,29.33,0,0,129,SUP01,3.36,Cool,3,0,1077,4.76,41.3,Bronze,17,24.9,84,70,271,7948.43
17/01/2025,ALN04,Sharjah,North,1079,Dairy,SubC,BrandA,25.51,0.15,1,143,SUP03,4.08,Rainy,4,0,389,7.61,34.8,Platinum,20,35.38,59,13,334,7242.29
18/01/2025,SHJ03,Dubai,West,1075,Dairy,SubA,BrandB,5.1,0.2,0,117,SUP02,3.55,Cool,5,0,851,3.87,23.1,Bronze,6,26.9,1,72,323,1317.84
19/01/2025,SHJ03,Sharjah,West,1065,Dairy,SubA,BrandC,10.27,0.1,0,152,SUP02,4.46,Cool,6,0,122,5.76,35.3,Bronze,20,14.18,12,51,242,2236.81
20/01/2025,SHJ03,Dubai,North,1040,Personal Care,SubA,BrandC,11.51,0,0,13,SUP04,4.67,Rainy,0,1,905,7.85,52.3,Silver,20,33.51,65,42,351,4040.01
21/01/2025,SHJ03,Abu Dhabi,South,1023,Personal Care,SubA,BrandC,33.61,0.2,1,65,SUP02,4.43,Cool,1,1,271,6.81,31.7,Gold,21,27.25,56,70,271,7286.65
22/01/2025,DXB01,Dubai,North,1034,Dairy,SubB,BrandD,19.6,0.2,0,73,SUP04,4.46,Rainy,2,0,934,5.61,32.7,Silver,6,2.35,42,18,251,3935.68
